lon,lat,district,State name,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Households,Rural_Households,Urban_Households,Housholds_with_Electric_Lighting,LPG_or_PNG_Households,Households_with_Internet,Households_with_Computer,Households_with_Television,Households_with_Telephone_Mobile_Phone,Households_with_Car_Jeep_Van,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Male_percentage,Female_percentage,Sex_ratio,Male_literacy_percent,Female_literacy_percent
73.10005667111453,20.81210087438146,NAVSARI,GUJARAT,490,1329672,678165,651507,1001909,539471,462438,409156,267739,141417,267679,114620,6726,24397,153431,191691,18669,1225087,78669,5733,2459,601,13386,2823,51.0,49.0,96.0,54.0,46.0
73.03829964698421,8.270812709952668,LAKSHADWEEP,LAKSHADWEEP,587,64473,33123,31350,52553,28023,24530,21242,5289,15953,10669,1779,327,1501,6855,10023,245,1788,62268,317,8,10,11,7,51.0,49.0,95.0,53.0,47.0
72.85071927776184,20.42776580328026,DAMAN,DAMAN AND DIU,495,191173,124659,66514,150348,104316,46032,71079,10006,61073,49249,25844,1316,4543,28433,43171,3163,171537,16087,2618,169,216,244,79,65.0,35.0,53.0,69.0,31.0
70.96574045878278,20.728837015248907,DIU,DAMAN AND DIU,494,52074,25642,26432,38058,20327,17731,18850,9788,9062,10575,6177,368,1055,8405,9001,398,48613,3190,202,3,1,43,0,49.0,51.0,103.0,53.0,47.0
93.92864030226963,28.29522208545091,UPPER SUBANSIRI,ARUNACHAL PRADESH,249,83448,41758,41690,45278,24807,20471,19214,14542,4672,5373,3123,139,750,3580,3653,569,13474,521,8779,28,297,11,59449,50.0,50.0,100.0,55.0,45.0
96.81834427324921,28.07006380292252,ANJAW,ARUNACHAL PRADESH,260,21167,11507,9660,9990,6523,3467,6453,6025,428,1949,476,27,252,1153,1239,79,13088,655,271,273,644,12,6137,54.0,46.0,84.0,65.0,35.0
95.62070831480848,27.57917296332683,TINSUKIA,ASSAM,309,1327929,680231,647698,798322,453449,344873,381614,290704,90910,161718,70471,5135,27948,111738,124737,13323,1181347,48373,76877,1999,16228,837,395,51.0,49.0,95.0,57.0,43.0
94.78292631178049,27.594614329302566,DHEMAJI,ASSAM,308,686133,351249,334884,423028,237761,185267,228262,211758,16504,28195,16547,1192,10410,25776,57166,3504,655052,13475,8711,297,911,167,6315,51.0,49.0,95.0,56.0,44.0
96.34324377486244,27.363641115263274,CHANGLANG,ARUNACHAL PRADESH,253,148226,76948,71278,73174,44027,29147,39920,33422,6498,14593,4762,170,1486,9314,10621,1102,47683,2134,35969,94,50381,95,11738,52.0,48.0,93.0,60.0,40.0
95.05213295286978,27.3649755529514,DIBRUGARH,ASSAM,310,1326335,676434,649901,884531,491361,393170,377015,299852,77163,136685,76292,8817,34479,121737,139869,21112,1198401,64526,52968,2261,4673,1055,46,51.0,49.0,96.0,56.0,44.0
91.96157741523719,27.656349537411575,TAWANG,ARUNACHAL PRADESH,245,49977,29151,20826,26073,17720,8353,13182,10730,2452,8635,3794,96,494,4824,4036,895,11842,787,776,1164,34920,72,349,58.0,42.0,71.0,68.0,32.0
93.58739526425836,27.288342302052484,PAPUM PARE,ARUNACHAL PRADESH,248,176573,89182,87391,121048,65794,55254,50488,20308,30180,30539,22966,2477,7418,23203,27411,6454,57027,6148,84397,310,4768,139,22586,51.0,49.0,98.0,54.0,46.0
94.1467765942459,27.176347510678326,LAKHIMPUR,ASSAM,307,1042137,529674,512463,683486,375552,307934,327933,293239,34694,60296,32104,1948,15011,45689,92394,6904,797130,193476,46217,412,1074,250,2410,51.0,49.0,97.0,55.0,45.0
95.53260202151911,27.02427774301244,TIRAP,ARUNACHAL PRADESH,254,111975,57604,54371,47974,29313,18661,24920,18420,6500,16026,3104,98,888,6118,7182,679,20682,1103,83361,61,778,43,5325,51.0,49.0,94.0,61.0,39.0
94.65836787753699,26.965806153692522,SIVASAGAR,ASSAM,311,1151050,589216,561834,813505,444767,368738,405229,360182,45047,123430,61450,5146,22124,97792,137392,18234,1007277,95553,33147,902,3953,286,8541,51.0,49.0,95.0,55.0,45.0
94.2616858902246,26.720079689688358,JORHAT,ASSAM,312,1092256,556805,535451,794929,432335,362594,367154,286330,80824,122063,71639,5651,26357,92598,128081,16081,1008219,54684,21051,1540,2378,719,578,51.0,49.0,96.0,54.0,46.0
95.01959256002938,26.68373384007157,MON,NAGALAND,261,250260,131753,118507,119626,67432,52194,51022,43607,7415,14398,1080,178,2844,5647,13012,1007,8102,3444,236494,84,1256,314,1,53.0,47.0,90.0,56.0,44.0
92.69665034488409,26.758336120118674,SONITPUR,ASSAM,306,1924110,983904,940206,1108572,620525,488047,547853,483325,64528,133368,70047,4358,31254,106909,163277,11760,1422824,350536,138166,1363,5088,1003,221,51.0,49.0,96.0,56.0,44.0
93.83490398230362,26.47288441401896,GOLAGHAT,ASSAM,313,1066888,543161,523727,721764,396475,325289,327083,292893,34190,82345,40889,3073,17636,70930,103909,9295,917426,90312,50582,1131,3863,530,1347,51.0,49.0,96.0,55.0,45.0
94.79887317817283,26.55563688314508,LONGLENG,NAGALAND,268,50484,26502,23982,29859,16139,13720,15137,12686,2451,6416,186,37,635,1711,3813,303,873,635,48849,5,77,0,0,52.0,48.0,90.0,54.0,46.0
94.53490487336914,26.47304063094105,MOKOKCHUNG,NAGALAND,262,194622,101092,93530,159494,83479,76015,55278,37536,17742,40154,7236,537,2728,20192,22667,3805,9840,2057,181847,78,442,66,6,52.0,48.0,93.0,52.0,48.0
92.02760779184416,26.73233919113594,UDALGURI,ASSAM,326,831668,421617,410051,469926,264326,205600,281625,267790,13835,53507,13666,1448,11893,44972,77068,2867,612425,105319,110215,215,1681,124,229,51.0,49.0,97.0,56.0,44.0
90.6006993206792,26.654903239857752,CHIRANG,ASSAM,320,482162,244860,237302,259902,145869,114033,140631,129018,11613,22502,8135,747,8627,16559,43203,1814,320647,109248,49747,87,406,125,482,51.0,49.0,97.0,56.0,44.0
91.35595410935001,26.66748506869274,BAKSA,ASSAM,324,950075,481330,468745,572837,322614,250223,295221,291641,3580,44425,11281,1175,13566,36032,86067,2479,782901,135750,27076,156,1189,239,353,51.0,49.0,97.0,56.0,44.0
92.74207966466656,26.360662737041284,NAGAON,ASSAM,305,2823768,1439112,1384656,1710716,921850,788866,799185,674999,124186,195631,89206,5121,45956,127523,271238,13979,1225246,1563203,26844,3036,1073,1162,61,51.0,49.0,96.0,54.0,46.0
90.11317632115204,26.496615648546403,KOKRAJHAR,ASSAM,300,887142,452905,434237,489305,275220,214085,222011,204896,17115,41373,15089,1218,14063,32320,75903,2996,529068,252271,101091,93,1718,396,123,51.0,49.0,96.0,56.0,44.0
92.02820103438792,26.44508639596128,DARRANG,ASSAM,325,928500,475273,453227,487039,268666,218373,288706,268517,20189,45444,17676,1166,12084,30616,72141,3533,327322,597392,1688,431,57,724,19,51.0,49.0,95.0,55.0,45.0
94.88848470906176,26.178302015341014,TUENSANG,NAGALAND,267,196596,101933,94663,117511,63653,53858,50141,40690,9451,24998,773,155,2251,7687,13878,1063,2979,1052,191864,27,572,5,1,52.0,48.0,93.0,54.0,46.0
90.9992975591556,26.337865975769557,BARPETA,ASSAM,303,1693622,867004,826618,897058,499038,398020,499381,447189,52192,84804,50806,2078,25286,55319,151699,5560,492966,1198036,1020,112,49,399,14,51.0,49.0,95.0,56.0,44.0
91.38342937400206,26.383305565530907,NALBARI,ASSAM,323,771639,396006,375633,531771,293184,238587,238944,210706,28238,68313,37849,1631,12360,45938,86710,4785,491582,277488,429,62,27,1004,9,51.0,49.0,95.0,55.0,45.0
92.28590341509586,26.282317448176972,MORIGAON,ASSAM,304,957423,486651,470772,539902,289698,250204,257481,232206,25275,52404,20083,1421,15145,32449,80962,3927,451882,503257,834,113,65,244,11,51.0,49.0,97.0,54.0,46.0
91.41050480315113,26.107615405511105,KAMRUP,ASSAM,321,1517542,778461,739081,995319,550219,445100,434445,390596,43849,122191,70272,3109,23468,90941,164899,10052,877495,601784,33297,319,185,1330,55,51.0,49.0,95.0,55.0,45.0
90.61693268943216,26.3594734151324,BONGAIGAON,ASSAM,319,738804,375818,362986,434078,237114,196964,220393,181923,38470,49866,29937,2523,12959,36350,78595,5837,359145,371033,5924,384,236,871,9,51.0,49.0,97.0,55.0,45.0
90.03631874071529,26.173487387607963,DHUBRI,ASSAM,301,1949258,997848,951410,922341,511551,410790,521019,460602,60417,72232,28963,1828,26263,44414,139069,3672,388380,1553023,4107,254,101,1846,45,51.0,49.0,95.0,55.0,45.0
91.89248407688052,26.133684871563975,KAMRUP METROPOLITAN,ASSAM,322,1253938,647585,606353,1001191,537227,463964,428192,61334,366858,250861,223368,29117,85123,212645,252808,53778,1064412,151071,18810,3679,1627,9250,170,52.0,48.0,94.0,54.0,46.0
94.8167022217167,25.856057093090776,KIPHIRE,NAGALAND,269,74004,37830,36174,41232,22675,18557,20322,16032,4290,14147,120,47,478,2139,4911,239,1040,564,71803,13,210,1,1,51.0,49.0,96.0,55.0,45.0
90.586107043357,26.05344275164842,GOALPARA,ASSAM,302,1008183,513292,494891,563577,304302,259275,268114,228610,39504,78641,21455,1364,13524,42628,93630,4112,347878,579929,77862,771,194,477,103,51.0,49.0,96.0,54.0,46.0
91.88115941038362,25.873732611262387,RIBHOI,MEGHALAYA,297,258840,132531,126309,155859,80977,74882,63724,57988,5736,30676,2319,291,1906,14471,20670,1865,30945,1838,218508,166,428,49,6308,51.0,49.0,95.0,52.0,48.0
93.0325314784827,25.37271142313463,DIMA HASAO,ASSAM,315,214102,110802,103300,140873,78559,62314,58919,37610,21309,19389,9202,524,3753,14210,18890,1326,143593,4358,63310,207,680,70,1170,52.0,48.0,93.0,56.0,44.0
91.25707260522421,25.604445858367118,WEST KHASI HILLS,MEGHALAYA,296,383461,193715,189746,230678,117307,113371,87131,74832,12299,32873,476,149,2462,12548,19192,1683,6498,1533,366881,58,1313,38,5878,51.0,49.0,98.0,51.0,49.0
93.61723931691076,25.49155107046209,PEREN,NAGALAND,271,95219,49714,45505,62204,34584,27620,24277,20204,4073,13859,605,121,1414,4334,8013,649,4076,1850,86145,15,459,10,2493,52.0,48.0,92.0,56.0,44.0
94.1222990176064,25.39088714709567,SENAPATI,MANIPUR,272,479148,247323,231825,264477,148012,116465,39834,38008,1826,22798,2430,256,2170,9623,13568,827,43833,1649,426819,140,2409,53,1243,52.0,48.0,94.0,56.0,44.0
92.46401642126361,25.25990679460297,EAST JAINTIA HILLS,MEGHALAYA,299,395124,196285,198839,187527,87371,100156,83717,76546,7171,41677,7150,510,4333,17352,30613,4790,12456,1646,271596,34,284,45,107559,50.0,50.0,101.0,47.0,53.0
91.79724086830683,25.384490976968923,EAST KHASI HILLS,MEGHALAYA,298,825922,410749,415173,578030,287270,290760,215091,106248,108843,135941,41496,5032,19306,79933,93619,15048,144935,14185,543394,2495,3111,303,115597,50.0,50.0,101.0,50.0,50.0
93.55543619243804,25.04482917739982,TAMENGLONG,MANIPUR,273,140651,72371,68280,85006,47403,37603,28101,23982,4119,11541,1229,125,1362,5233,6037,495,2995,589,134760,59,425,57,1144,51.0,49.0,94.0,56.0,44.0
90.57802805033347,25.300428718139838,SOUTH GARO HILLS,MEGHALAYA,295,142334,73170,69164,82062,45003,37059,39643,35930,3713,10940,482,179,1625,6721,6235,695,7036,1050,132984,27,332,10,362,51.0,49.0,95.0,55.0,45.0
92.85223663663784,24.807631335289717,CACHAR,ASSAM,316,1736617,886284,850333,1174128,639946,534182,435160,346227,88933,140205,62135,5316,37541,99887,168487,8700,1038985,654816,37635,280,341,1673,98,51.0,49.0,96.0,55.0,45.0
93.86294948188537,24.75444721903101,IMPHAL WEST,MANIPUR,277,517992,255054,262938,392626,205985,186641,136801,51055,85746,87078,61736,4913,15066,77994,83432,12386,387497,24298,23377,589,1891,1264,77032,49.0,51.0,103.0,52.0,48.0
92.37802307736791,24.579495737945127,KARIMGANJ,ASSAM,317,1228686,625864,602822,795297,435942,359355,294640,261945,32695,70951,28261,1933,24699,38570,105749,3757,521962,692489,11990,114,446,524,110,51.0,49.0,96.0,55.0,45.0
92.58388273551803,24.48847441155255,HAILAKANDI,ASSAM,318,659296,337890,321406,407366,226836,180530,175417,159215,16202,44143,11035,1211,10615,19998,55345,2583,251194,397653,8480,84,490,247,636,51.0,49.0,95.0,56.0,44.0
93.78791849898408,24.515044453994296,BISHNUPUR,MANIPUR,275,237399,118782,118617,156333,87313,69020,56149,34977,21172,34364,11393,676,3447,23140,28217,2009,175102,18691,4264,56,76,16,38457,50.0,50.0,100.0,56.0,44.0
94.01323131313829,24.14270988504268,CHANDEL,MANIPUR,280,144182,74579,69603,90302,51053,39249,34160,30377,3783,18764,1424,184,1782,8319,12428,908,10810,3086,129049,136,400,59,354,52.0,48.0,93.0,57.0,43.0
93.60530922567781,24.28618348658594,CHURACHANDPUR,MANIPUR,274,274143,138820,135323,195935,104013,91922,57825,52972,4853,29894,13371,837,4496,17498,24266,1807,12034,2886,254979,152,495,87,2333,51.0,49.0,97.0,53.0,47.0
92.20722090461709,24.110160157382744,NORTH TRIPURA,TRIPURA,292,693947,352860,341087,520402,275646,244756,192621,150437,42184,81601,19631,997,10310,43755,63308,2726,507967,105737,44062,151,34717,307,70,51.0,49.0,97.0,53.0,47.0
91.92346722960583,23.84150712761671,DHALAI,TRIPURA,291,378230,194544,183686,276217,151643,124574,103528,89457,14071,46875,5532,273,5067,24750,25563,907,307120,8256,22940,175,39120,85,206,51.0,49.0,94.0,55.0,45.0
94.2015851490742,26.203749710585093,WOKHA,NAGALAND,264,166343,84505,81838,128208,67385,60823,46669,38499,8170,25268,3228,198,1757,10923,14850,1592,5605,2043,158236,34,318,8,20,51.0,49.0,97.0,53.0,47.0
94.48472453297374,26.004129651260605,ZUNHEBOTO,NAGALAND,263,140757,71217,69540,102881,53504,49377,37311,31267,6044,28846,1433,261,2008,9954,15491,2258,2580,772,136995,39,286,6,2,51.0,49.0,98.0,52.0,48.0
94.53415430574078,25.6478698767557,PHEK,NAGALAND,266,163418,83743,79675,105893,57926,47967,46198,38903,7295,36182,2073,170,1558,9553,17005,1780,3563,950,158224,31,350,17,198,51.0,49.0,95.0,55.0,45.0
90.19782175041563,25.647238961670993,WEST GARO HILLS,MEGHALAYA,293,643291,324159,319132,358702,193438,165264,157945,139351,18594,51301,10006,1630,8872,35051,45766,3589,122936,106788,389956,209,3392,144,16950,50.0,50.0,98.0,54.0,46.0
90.63979848731272,25.625857810819582,EAST GARO HILLS,MEGHALAYA,294,317917,161223,156694,192147,102513,89634,74216,62698,11518,24550,1839,288,2368,15115,15314,1167,17272,3359,289708,56,1004,38,5617,51.0,49.0,97.0,53.0,47.0
94.10744263540637,25.772262177333797,KOHIMA,NAGALAND,270,267988,138966,129022,197489,107038,90451,76100,31845,44255,50724,20712,1928,7982,29077,38531,8428,25496,4384,234955,998,1519,80,335,52.0,48.0,93.0,54.0,46.0
93.78703876077047,25.772138152055607,DIMAPUR,NAGALAND,265,378811,197394,181417,278037,150142,127895,111969,49116,62853,71413,42378,3303,12077,50453,60055,10008,108900,31212,234239,566,1270,2148,157,52.0,48.0,92.0,54.0,46.0
95.35326271566018,28.037765614821158,EAST SIANG,ARUNACHAL PRADESH,251,99214,50116,49098,62576,34210,28366,29021,19497,9524,14231,4866,450,1582,9363,12744,2072,27854,2289,18254,69,776,30,49393,51.0,49.0,98.0,55.0,45.0
96.27988584633113,27.899403169846067,LOHIT,ARUNACHAL PRADESH,259,145726,76221,69505,83062,48380,34682,44971,33599,11372,17157,6549,312,1471,12215,13372,1203,99020,3846,10684,210,24452,104,7277,52.0,48.0,91.0,58.0,42.0
93.20036425943032,28.016402977624733,KURUNG KUMEY,ARUNACHAL PRADESH,256,92076,45318,46758,36606,20258,16348,19695,18603,1092,3911,586,95,969,1320,3318,605,4859,471,51189,43,121,81,34158,49.0,51.0,103.0,55.0,45.0
93.78592246135536,27.560540802371435,LOWER SUBANSIRI,ARUNACHAL PRADESH,255,83030,41843,41187,54057,29470,24587,23477,18112,5365,12493,4211,381,1598,7285,9532,2002,9551,1482,34402,27,193,13,37085,50.0,50.0,98.0,55.0,45.0
92.9191080531407,27.586245881574047,EAST KAMENG,ARUNACHAL PRADESH,247,78690,38775,39915,38449,21599,16850,19718,14503,5215,5318,3583,57,885,3169,4178,577,12333,652,37136,36,452,23,27868,49.0,51.0,103.0,56.0,44.0
92.38873048578772,27.295365702333047,WEST KAMENG,ARUNACHAL PRADESH,246,83947,46155,37792,48492,29566,18926,24195,17889,6306,14188,7133,202,887,8634,7942,1299,31265,1970,8466,328,36087,71,5556,55.0,45.0,82.0,61.0,39.0
91.2358211330335,25.32242013436546,SOUTH WEST KHASI HILLS,NCT OF DELHI,97,2292958,1246046,1046912,1787689,1025261,762428,647682,41179,606503,457784,423855,94853,156635,402661,425929,105425,2102743,112691,31226,31692,2784,9215,266,54.0,46.0,84.0,57.0,43.0
90.67653940506797,25.859743543739654,NORTH GARO HILLS,NCT OF DELHI,92,2241624,1188425,1053199,1611588,912481,699107,487581,5326,482255,391951,356769,30390,69417,349535,357017,37482,1529337,657585,9123,17424,2388,24673,48,53.0,47.0,89.0,57.0,43.0
91.39664036424564,23.87934015952702,WEST TRIPURA,TRIPURA,289,1725739,879428,846311,1361354,722998,638356,506637,289621,217016,314567,103228,6394,36186,231324,228799,11356,1512801,152791,53622,499,2128,362,430,51.0,49.0,96.0,53.0,47.0
91.6117358771789,23.194320542551267,SOUTH TRIPURA,TRIPURA,290,876001,447544,428457,646810,351082,295728,264077,219171,44906,133744,20246,948,10393,78159,87445,3454,736015,49258,39258,245,49420,106,808,51.0,49.0,96.0,54.0,46.0
93.40133260895458,26.163408988086378,KARBI ANGLONG,ASSAM,314,956313,490167,466146,557214,314253,242961,252876,215691,37185,53918,18763,1923,11340,56689,78269,3934,766000,20290,157789,370,6260,397,3568,51.0,49.0,95.0,56.0,44.0
94.01548000329261,24.822265102257745,IMPHAL EAST,MANIPUR,278,456113,226094,230019,324664,173314,151350,110941,64421,46520,78663,41213,2739,9837,56265,63361,7743,274906,80199,27361,181,639,62,70825,50.0,50.0,102.0,53.0,47.0
94.00258931482512,24.610446619133583,THOUBAL,MANIPUR,276,422168,210845,211323,269304,152617,116687,104263,65961,38302,49507,15994,880,5110,34893,48254,3141,267146,107323,4322,106,114,24,42347,50.0,50.0,100.0,57.0,43.0
94.42287106664553,25.224526250377306,UKHRUL,MANIPUR,279,183998,94718,89280,129829,70148,59681,41890,36084,5806,14026,1659,276,2437,7360,12142,1107,7553,1115,174112,108,635,70,32,51.0,49.0,94.0,54.0,46.0
94.91600084227728,28.83646546229441,UPPER SIANG,ARUNACHAL PRADESH,252,35320,18699,16621,18195,10723,7472,10751,8569,2182,6198,1504,97,392,2823,3491,430,5261,411,5643,27,2577,7,20967,53.0,47.0,89.0,59.0,41.0
95.90783627493822,28.86154865389557,UPPER DIBANG VALLEY,ARUNACHAL PRADESH,257,8004,4414,3590,4436,2614,1822,3230,2055,1175,1074,605,17,133,685,816,96,3141,111,223,7,126,2,4267,55.0,45.0,81.0,59.0,41.0
95.8431124578126,28.251483092469133,LOWER DIBANG VALLEY,ARUNACHAL PRADESH,258,54080,28053,26027,31849,18087,13762,15950,12000,3950,5932,3068,207,742,4345,6616,703,28915,2247,9213,33,2932,19,10393,52.0,48.0,93.0,57.0,43.0
94.62405123547846,28.1579584670763,WEST SIANG,ARUNACHAL PRADESH,250,112274,58168,54106,64746,36777,27969,30775,22272,8503,14204,6115,303,1300,9593,10217,1964,15881,2218,29969,577,3311,49,60005,52.0,48.0,93.0,57.0,43.0
92.87403014324069,12.862370151857613,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,639,105597,54861,50736,78683,43186,35497,40185,39091,1094,18641,5897,388,1193,14735,19406,910,81163,2165,21870,77,84,4,47,52.0,48.0,92.0,55.0,45.0
92.60586131399387,11.439214840006878,SOUTH ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,640,238142,127283,110859,190266,105794,84472,85532,34901,50631,52479,31998,2789,6771,44400,52025,5323,174452,28912,33037,866,135,27,269,53.0,47.0,87.0,56.0,44.0
93.69569092413596,7.244920948677177,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,638,36842,20727,16115,25332,15397,9935,15958,15958,0,9301,3644,57,230,4830,6669,193,8681,1336,26077,343,119,0,248,56.0,44.0,78.0,61.0,39.0
78.3331818421209,28.807133300267836,AMROHA,UTTAR PRADESH,137,1840221,963449,876772,983110,600541,382569,451374,335888,115486,89329,55064,2825,18303,101804,206663,7361,1075440,750368,5952,5295,189,517,21,52.0,48.0,91.0,61.0,39.0
74.69822796464992,28.346403565014967,CHURU,RAJASTHAN,102,2039547,1051446,988101,1149269,696729,452540,493893,344897,148996,231696,74197,2577,15259,131174,268431,9938,1777879,249736,958,402,188,7104,127,52.0,48.0,94.0,61.0,39.0
77.11417213954401,28.64506509322086,DELHI,NCT OF DELHI,94,142004,77942,64062,114179,65678,48501,52664,0,52664,30023,26681,7366,11948,26397,27920,7248,124482,8480,4852,2933,312,679,66,55.0,45.0,82.0,58.0,42.0
76.65272663663929,28.605955907640812,JHAJJAR,HARYANA,83,958405,514667,443738,676091,399480,276611,290144,211816,78328,168558,70149,5034,19241,128007,145032,14298,945693,8247,734,1042,105,645,22,54.0,46.0,86.0,59.0,41.0
79.4297295883815,28.461263706426237,BAREILLY,UTTAR PRADESH,150,4448359,2357665,2090694,2191759,1342697,849062,994411,631613,362798,272830,210687,15164,56575,300504,481724,24436,2830768,1536534,14822,28187,4371,931,339,53.0,47.0,89.0,61.0,39.0
79.99684168890398,28.529637997679465,PILIBHIT,UTTAR PRADESH,151,2031007,1072002,959005,1061095,654290,406805,461390,371752,89638,83006,47723,2870,18097,106945,205860,7560,1449007,489686,3510,84787,360,138,45,53.0,47.0,89.0,62.0,38.0
78.01101811977802,28.364109118600172,BULANDSHAHR,UTTAR PRADESH,142,3499171,1845260,1653911,2031656,1253314,778342,880077,658449,221628,223922,124641,7865,38225,254050,410624,20979,2707195,777407,4088,2765,669,1572,86,53.0,47.0,90.0,62.0,38.0
77.55411784094113,28.38641366426426,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,141,1648115,890214,757901,1122947,666065,456882,509770,170835,338935,257586,193902,53181,87188,232925,278982,78631,1394025,215500,7366,9261,895,4518,91,54.0,46.0,85.0,59.0,41.0
80.66800693833787,28.121468033009386,LAKHIMPUR KHERI,UTTAR PRADESH,153,4021243,2123187,1898056,2034044,1237157,796887,862610,754938,107672,122761,86948,3402,29252,141512,359457,11395,3078262,807600,7502,94388,18454,487,226,53.0,47.0,89.0,61.0,39.0
75.55203564219983,28.090499046243504,JHUNJHUNU,RAJASTHAN,103,2137045,1095896,1041149,1370360,815834,554526,650809,500452,150357,297559,131987,4828,24178,189511,314807,15861,1905682,228178,1004,275,56,548,85,51.0,49.0,95.0,60.0,40.0
76.94313880512543,28.36923137260654,GURUGRAM,HARYANA,86,1514432,816690,697742,1111116,638666,472450,523691,141703,381988,305751,238359,67087,102343,248024,274931,92934,1408801,70842,9725,15097,944,7451,254,54.0,46.0,85.0,57.0,43.0
77.34123657059071,28.354800739322737,FARIDABAD,HARYANA,88,1809733,966110,843623,1272739,734940,537799,470681,87700,382981,333171,258422,43437,82673,279652,302937,63470,1588407,161680,9743,34572,640,4883,249,53.0,47.0,87.0,58.0,42.0
76.14054323916896,28.169915969195504,MAHENDRAGARH,HARYANA,84,922088,486665,435423,630255,380440,249815,267942,223726,44216,135455,45359,2624,13908,88012,133653,8538,913251,5660,301,1737,75,644,15,53.0,47.0,89.0,60.0,40.0
76.54115432470489,28.23866578841627,REWARI,HARYANA,85,900332,474335,425997,636947,375453,261494,268754,199449,69305,152651,62667,5121,18092,108753,137152,12161,889133,5713,701,1804,202,1525,12,53.0,47.0,90.0,59.0,41.0
79.04382945677604,28.074545159379248,BUDAUN,UTTAR PRADESH,149,3681896,1967759,1714137,1547477,986501,560976,867624,710956,156668,110177,62863,3634,30423,130433,354565,9654,2867707,790515,6320,1135,1959,678,87,53.0,47.0,87.0,64.0,36.0
70.90384532428806,27.076210530469986,JAISALMER,RAJASTHAN,114,669919,361708,308211,308653,210415,98238,189947,159117,30830,43141,12431,754,7416,19388,81102,5218,497045,168129,874,1723,98,1521,34,54.0,46.0,85.0,68.0,32.0
81.49038290554547,27.702558449653516,BAHRAICH,UTTAR PRADESH,180,3487731,1843884,1643847,1398368,878285,520083,760262,698520,61742,85814,38940,2681,35463,71676,270422,13451,2291892,1169330,6400,8212,2793,1177,38,53.0,47.0,89.0,63.0,37.0
77.05098667146933,27.992229794590443,NUH,HARYANA,87,1089263,571162,518101,454897,308435,146462,223635,187398,36237,96309,15593,935,10499,27367,111968,6220,221846,862647,1235,592,516,1453,4,52.0,48.0,91.0,68.0,32.0
79.81986216055054,27.948644595963685,SHAHJAHANPUR,UTTAR PRADESH,152,3006538,1606403,1400135,1490930,915142,575788,655003,520289,134714,115163,91958,3889,27533,135885,288372,9927,2412595,527581,4630,51090,2312,301,84,53.0,47.0,87.0,61.0,39.0
75.28479692050193,27.632985871598393,SIKAR,RAJASTHAN,111,2677333,1374990,1302343,1652117,995275,656842,705834,527560,178274,339457,131342,5647,28382,218772,384989,22494,2342076,327583,1122,356,177,4050,15,51.0,49.0,95.0,60.0,40.0
77.33055859590384,28.054595081699063,PALWAL,HARYANA,89,1042708,554497,488211,599796,379696,220100,249159,186069,63090,132606,46498,4283,16736,93313,121222,10185,826342,208566,932,3971,345,915,20,53.0,47.0,88.0,63.0,37.0
76.60239474461478,27.590422778715304,ALWAR,RAJASTHAN,104,3674179,1939026,1735153,2182476,1359829,822647,995261,782294,212967,485723,123478,9750,45770,258862,477446,30207,3039279,547335,2696,64532,4384,13221,348,53.0,47.0,89.0,62.0,38.0
88.53303747242255,27.739903806714054,NORTH SIKKIM,NCT OF DELHI,90,3656539,1960922,1695617,2707855,1541952,1165903,1026867,67592,959275,720900,625662,114044,188876,631015,636303,152362,3211042,291330,14100,92129,2281,43460,345,54.0,46.0,86.0,57.0,43.0
78.07164909349493,27.926594840372097,ALIGARH,UTTAR PRADESH,143,3673889,1951996,1721893,2092567,1283380,809187,858059,582117,275942,268120,153283,13634,58336,262098,445913,21667,2904140,729283,7635,5875,2582,2805,91,53.0,47.0,88.0,61.0,39.0
78.84225971270389,27.777177606777396,KASGANJ,UTTAR PRADESH,202,1436719,764165,672554,724850,452803,272047,343724,271234,72490,50405,26849,1623,13109,53987,149712,3854,1211427,213822,1969,2280,3907,313,72,53.0,47.0,88.0,62.0,38.0
77.62601671270649,27.601505027817907,MATHURA,UTTAR PRADESH,145,2547184,1367125,1180059,1507746,943346,564400,585290,407488,177802,281239,107867,8726,37596,221574,318989,16580,2310776,216933,3179,2872,883,2056,126,54.0,46.0,86.0,63.0,37.0
75.71273854559962,26.97253397198811,JAIPUR,RAJASTHAN,110,6626178,3468507,3157671,4300965,2554793,1746172,1732679,754841,977838,990085,570997,76565,182350,764302,974168,142866,5819980,687452,12708,18782,1020,81079,257,52.0,48.0,91.0,59.0,41.0
81.90518799972946,27.714095572258252,SHRAWASTI,UTTAR PRADESH,181,1117361,593897,523464,423313,276700,146613,257274,248770,8504,20419,4828,624,10074,15978,92836,2286,768643,343981,1427,407,323,68,56,53.0,47.0,88.0,65.0,35.0
72.78656623975546,26.74468459546146,JODHPUR,RAJASTHAN,113,3687165,1923928,1763237,2031532,1265753,765779,891657,584215,307442,408808,197135,19335,54808,246002,491165,40768,3224399,411558,6035,4123,514,36697,80,52.0,48.0,92.0,62.0,38.0
